post_id,immigration_related,event_related,immigration_sentiment,event_sentiment,Mexican_related,Muslim_related,Trump_related,Trump_sentiment
1595723550651430_1723680704522380,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
6276351475_10153507122766476,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
358801027537350_955414751209305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300455573433044_988403944638200,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
415088615217854_1043221965737846,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
440522575997388_954653254584315,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
492037610911691_902643136517801,1.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0
254541051349349_763174313819351,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
154672041747_10153638526446748,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
463855417049923_770380843064044,1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0
254541051349349_771769016293214,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,-1.0
142868065759441_1219208204792083,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
208763874023_10153712649974024,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
228702593913193_939965839453528,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
574747565911344_1243942212325206,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
340093714072_10154129919789073,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
359591544295_10153643764399296,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
300455573433044_979454205533174,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
52150999700_10154075262609701,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
300455573433044_986335244845070,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
125342830842328_1085131568196778,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
149817218374125_1052231071466064,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
15418366158_10154196161021159,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
131247023568988_1317515204942158,1.0,1.0,0.0,-1.0,0.0,1.0,1.0,-1.0
153213781413350_1024755770925809,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
463855417049923_763268803775248,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0
219367258105115_1086902471351585,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
413605605357873_1093236220728138,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
463855417049923_768179589950836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135665053303678_480506985486148,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0
394446677425989_517496335121022,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
352587308165634_1002175623206796,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
134193140910_10153418246820911,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
513813158657249_1038422346196325,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
6439768716_10153610239158717,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
125342830842328_1082237611819507,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
140647865392_10156740600735393,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
240822886041144_836766933113400,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
413605605357873_1104122722972821,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
172526489431467_1493459464004823,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
338263012624_10154149486417625,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0
125342830842328_1104566106253324,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
394446677425989_512737298930259,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
394446677425989_510174099186579,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
218707647888_10154022417177889,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
193562797359225_974695102579320,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
161419311535_10153288104066536,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
311190048935167_1009998132387685,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
153005644864469_603666733131689,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
10716057521_10153274252637522,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
219367258105115_1086507771391055,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
440522575997388_952154631500844,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
116727628853_10154058574788854,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
188269334547151_1134480573259351,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
359591544295_10153578665079296,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
180213475460766_640482089433900,0.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0
1595723550651430_1714842632072854,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
112415152112864_1149725165048519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
273863336077899_756874107776817,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0
143666524748_10154143426009749,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
359591544295_10153658720169296,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
7533944086_10153573347779087,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
352587308165634_1002061279884897,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
240822886041144_827637754026318,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
87445992218_10153511380737219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
909664125750328_1092142347502504,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
182919686769_10153404207066770,1.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0
300455573433044_990536694424925,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
131004177063779_572667169564142,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
198021666971291_815037541936364,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8719774366_10154176592199367,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0
97212224368_10154155231249369,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55326701544_10153509320171545,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
325935647511804_822916651147032,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
7533944086_10153631455809087,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
325935647511804_820421924729838,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
71179904752_10153690662744753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338263012624_10154103389637625,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0
49978948774_10153579426948775,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
108038612554992_1347630571929117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
702815073143116_981408051950482,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
172526489431467_1476388329045270,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
463855417049923_768178473284281,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0
350771908311178_1009190332469329,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
125342830842328_1081375735239028,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
389658314427637_1376716435721815,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
112883682080346_974732609228778,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
316913578439861_779718942159320,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
360781383974396_1112729472112913,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
226821494115353_795342667263230,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
311190048935167_995340107186821,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
67299922445_10154098612402446,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0
41093998634_10153621754028635,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
394446677425989_508594579344531,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
1595723550651430_1715292682027849,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
142868065759441_1216089198437317,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
84258068778_10153435948883779,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
183356311699411_986726204695747,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
889307941125736_1095935447129650,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0
702815073143116_1001010626656891,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
19420215926_10153249922955927,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
196601040368145_1219187114776194,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
208763874023_10153714345269024,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
223649167822693_494967087357565,1.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0
325935647511804_825805624191468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
389658314427637_1371866212873504,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
182919686769_10153396047676770,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
389658314427637_1390669520993173,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
374111579728_10154061631049729,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
695526053890545_857334477709701,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13312631635_10153458915126636,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
135010313189665_1193754790648540,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
316913578439861_768729553258259,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.0
513600888679373_1134291459943643,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
131459315949_10153441452300950,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49978948774_10153500936823775,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0
86973707921_10154099671612922,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
909664125750328_1093681244015281,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
193562797359225_973350742713756,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
440106476051475_1113816022013847,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
413605605357873_1093667084018385,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
660810660646898_1017706084957352,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
151159641657421_827685304004848,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
69813760388_10156803015645389,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230537773698519_943217162430573,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
326683984410_10154206788514411,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
316913578439861_786733948124486,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
181961455147909_1167610413249670,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0
131043201847_10153611784911848,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
226821494115353_797717413692422,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
240822886041144_824243954365698,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0
909664125750328_1094376667279072,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
39846147446_10153340502942447,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129617873765147_1111566432236948,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
702815073143116_979721482119139,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
695526053890545_858639890912493,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
262410953776439_1336235703060620,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18343191100_10153898590866101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33455892182_10153548575062183,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0
326683984410_10154182244149411,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
316913578439861_771552412975973,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
193266897438_10154238766012439,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
125955227438903_1175515849149497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311925502180080_1021072387932051,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
131004177063779_571720906325435,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
95475020353_10156969022315354,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
112883682080346_986295954739110,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
226821494115353_812971438833686,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
122560544447547_1071090296261229,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
568982666502934_973673226033874,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
193266897438_10154247635772439,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0
463855417049923_777311015704360,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0
274793152585613_1043248432406744,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
358801027537350_949904625093651,0.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0
731244080298286_978512742238084,1.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0
6491828674_10153995813688675,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
599617463415786_1121218007922393,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
142868065759441_1217251008321136,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
238699792924076_820844898042893,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
125342830842328_1084857288224206,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
228702593913193_937372329712879,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
444258668967650_1038950382831806,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0
265719336797086_983238781711801,1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0
116727628853_10154051745598854,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
7642602143_10153584337437144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18468761129_10153801865916130,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
721683147909323_985502771527358,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
120680396518_10153538174861519,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,1.0
231919626926856_924046114380867,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
164305410295882_1257898404269905,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
358801027537350_953591561391624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109880029049898_989254487779110,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
228702593913193_926945294088916,0.0,0.0,-1.0,-1.0,1.0,0.0,1.0,0.0
125342830842328_1094369830606285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
316057878492825_916110808487526,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0
13312631635_10153493993991636,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
198021666971291_813631242076994,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
660810660646898_1016658398395454,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
172526489431467_1501539226530180,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0
10498053716_10153654890808717,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
644891892279936_693374994098292,1.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0
895688690505840_986005678140807,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
111627345541631_1006307616073595,0.0,0.0,-1.0,-1.0,1.0,0.0,1.0,0.0
164305410295882_1252326324827113,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
198021666971291_813035818803203,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
979613892126968_1016393245115699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300857333265155_1393283677355843,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
169204449790211_1112910295419617,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
154018957983813_1091676000884766,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
35277543605_10154103691668606,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
84258068778_10153506474008779,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
125342830842328_1082569035119698,0.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0
338263012624_10154153563522625,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
58718055772_10153555329050773,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
909664125750328_1094051167311622,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
274793152585613_1066042116794042,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
440106476051475_1114955928566523,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
159050394216641_931640403624299,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
405679386265498_605018796331555,1.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0
289189664545158_783127388484714,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
273863336077899_760283014102593,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
479687202044787_1226938173986349,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
88339957581_10153525127812582,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
125342830842328_1106286552747946,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
158924294183807_1035704559839105,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,1.0
161453087348302_562266993933574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437674196342052_850953711680763,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
105702905593_10156693217130594,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
12852567813_10154666136622814,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15418366158_10154226425856159,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
357652214365312_798348100295719,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
183356311699411_986800018021699,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
413605605357873_1097285743656519,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
111627345541631_1002200626484294,1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0
1595723550651430_1715199425370508,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
142868065759441_1193534420692795,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
909664125750328_1105974256119313,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
355162344610121_826096634183354,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
85452072376_10153331852927377,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
695526053890545_844238912352591,1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0
405679386265498_596896227143812,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
84258068778_10153469749258779,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0
95475020353_10156843124325354,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0
195530355493_10156611406480494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231919626926856_924047801047365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660810660646898_1029908810403746,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
40656699159_10153706742294160,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
370328643059107_998280640263901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240822886041144_817099158413511,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
164878620263509_1011189388965757,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
228702593913193_934287840021328,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0
150012808367284_978049055563651,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
13312631635_10153530886371636,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
193266897438_10154161086272439,0.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0
702815073143116_996947470396540,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
193562797359225_979542835427880,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
112723252096438_1065581630143924,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
304981108326_10154719510423327,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
228735667216_10153438511737217,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
172526489431467_1509806555703447,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
112415152112864_1165609096793459,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
119984188013847_1186217771390478,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
262410953776439_1344291825588341,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
492037610911691_925990817516366,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
208763874023_10153664616979024,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
311190048935167_1013244045396427,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
271042954725_10154100988004726,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0
172526489431467_1471622819521821,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
193562797359225_985007341548096,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
1595723550651430_1719376818286102,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0
105702905593_10156660029800594,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
135665053303678_487232234813623,0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,1.0
277613075615568_1074905339219667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
660810660646898_1033452323382728,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
585201591501053_1072300749457799,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
49978948774_10153566684448775,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
344637645551128_1294154153932801,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
116727628853_10154114964988854,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
146612062031906_1323220471037720,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
190759221080032_636508509838432,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
909664125750328_1094800630570009,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
13312631635_10153518550211636,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
695526053890545_852958524813963,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
133279166727577_1211079515614198,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0
396523657071573_1053676521356280,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
21516776437_10153888557051438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277613075615568_1085932914783576,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
89686424098_10154037393044099,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0
231919626926856_943186559133489,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7533944086_10153619508609087,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
182919686769_10153753410431770,1.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0
193266897438_10154737228762439,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
338028696036_10154608873626037,0.0,1.0,-1.0,-1.0,0.0,1.0,1.0,0.0
34407447433_10153635233457434,1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0
271042954725_10154582685554726,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
302448176483395_1178861118842092,1.0,0.0,0.0,1.0,0.0,0.0,1.0,
702815073143116_1129335767157709,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
451151401602780_1257725694278676,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
251317564934798_1090819217651291,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
475549362567960_959538677502357,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0
197843195004_10157351377020005,1.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0
13652355666_10153860153165667,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
109880029049898_1112373145467243,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
908009612563863_1266493033382184,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
210732882417014_699309560226008,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
350771908311178_1115816808473347,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
17108852506_10153927188317507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574747565911344_1503256106393814,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
131004177063779_643066282524230,1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0
513600888679373_1294914567214664,0.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0
412164878831314_1090098811037914,0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,1.0
689907071131476_962239933898187,0.0,1.0,0.0,-1.0,0.0,1.0,1.0,-1.0
125342830842328_1216658075044126,1.0,0.0,-1.0,-1.0,0.0,1.0,1.0,1.0
6028461107_10154619517161108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
15704546335_10154575642661336,1.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.0
407570359384477_794985773976265,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
521878704532086_1142950825758201,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
9258148868_10154052096408869,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
125342830842328_1215867851789815,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
219856014723410_1452754218100244,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
256004367748633_1445590152123376,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
513600888679373_1295615623811225,0.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0
10513336322_10154515281796323,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
908009612563863_1286049364759884,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
60447222345_10154453278997346,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
296856040436954_1013442712111613,1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,1.0
358801027537350_1068787953205317,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0
